lat,lon,growth_rate
-38.5,-26.5,2.135391506806684
-38.5,-25.5,2.1359195071914314
-38.5,-24.5,2.137647134983069
-38.5,-23.5,2.14099573747194
-38.5,-22.5,2.1422896073114543
-38.5,-21.5,2.1475257997065
-38.5,-20.5,2.1505150880515203
-38.5,-19.5,2.150185432442129
-38.5,-18.5,2.1545223280892856
-38.5,-17.5,2.154643119400191
-38.5,-16.5,2.159381611442768
-38.5,-15.5,2.161786365959813
-38.5,-14.5,2.163412421913506
-38.5,-13.5,2.164077534770115
-38.5,-12.5,2.1640648673686087
-38.5,-11.5,2.1634738786146386
-38.5,-10.5,2.162848878736952
-38.5,-9.5,2.162485912288787
-38.5,-8.5,2.160460044927504
-38.5,-7.5,2.1598759943133814
-38.5,-6.5,2.160432468707654
-38.5,-5.5,2.1588021846393985
-38.5,-4.5,2.156409937915157
-38.5,-3.5,2.157575242345729
-38.5,-2.5,2.15685323891762
-38.5,-1.5,2.154148365291576
-38.5,-0.5,2.154215556886584
-38.5,0.5,2.153778763245839
-38.5,1.5,2.154430622135692
-38.5,2.5,2.155690337202259
-38.5,3.5,2.1559468155110157
-38.5,4.5,2.154080867206801
-38.5,5.5,2.153792585037195
-38.5,6.5,2.152745524842772
-38.5,7.5,2.151662554467464
-38.5,8.5,2.1500397038889787
-38.5,9.5,2.1471624471370774
-38.5,10.5,2.144428842552202
-38.5,11.5,2.1427234825537766
-38.5,12.5,2.1395110269961606
-38.5,13.5,2.137448041940104
-38.5,14.5,2.13439029327634
-38.5,15.5,2.132106653216169
-38.5,16.5,2.1309866338131087
-38.5,17.5,2.131691464041808
-38.5,18.5,2.132611830808571
-38.5,19.5,2.134296252476531
-38.5,20.5,2.1362900622184497
-38.5,21.5,2.13635152193217
-38.5,22.5,2.135805576234929
-38.5,23.5,2.133403957781752
-38.5,24.5,2.132648763084319
-38.5,25.5,2.13303121107117
-38.5,26.5,2.129676103223858
-38.5,27.5,2.127804828996944
-38.5,28.5,2.128409618552496
-38.5,29.5,2.128074213299442
-38.5,30.5,2.1273219798228524
-38.5,31.5,2.126185844116833
-38.5,32.5,2.1226780586550262
-38.5,33.5,2.116460997531817
-38.5,34.5,2.108817217378885
-38.5,35.5,2.1015643875985006
-38.5,36.5,2.094213707961387
-38.5,37.5,2.0882064162038887
-38.5,38.5,2.081473492894645
-38.5,39.5,2.075952883690718
-38.5,40.5,2.072152550861915
-38.5,41.5,2.0708561948583224
-38.5,42.5,2.06999697949874
-38.5,43.5,2.071162795982616
-38.5,44.5,2.074597395380465
-38.5,45.5,2.077582272977793
-38.5,46.5,2.0803705992801724
-38.5,47.5,2.0851837815005183
-38.5,48.5,2.086621872631156
-38.5,49.5,2.0929170291291825
-38.5,50.5,2.0968082137064243
-38.5,51.5,2.097149647339563
-38.5,52.5,2.102811108819708
-38.5,53.5,2.106551557572004
-38.5,54.5,2.1076061883820785
-38.5,55.5,2.111623781078777
-38.5,56.5,2.114746255927514
-38.5,57.5,2.117153791781164
-38.5,58.5,2.1197499945441223
-38.5,59.5,2.1239669786120885
-38.5,60.5,2.126525946509048
-38.5,61.5,2.129452856542059
-38.5,62.5,2.1322216872978856
-38.5,63.5,2.1355045753768422
-38.5,64.5,2.139339961754615
-38.5,65.5,2.143605823964833
-38.5,66.5,2.1451008115454897
-38.5,67.5,2.148075668015736
-38.5,68.5,2.1516107273052967
-38.5,69.5,2.15827180081061
-38.5,70.5,2.163698715865109
-38.5,71.5,2.1670333280293903
-38.5,72.5,2.1716351367122115
-38.5,73.5,2.177362305670784
-38.5,74.5,2.1812361234254354
-38.5,75.5,2.1840616001870785
-38.5,76.5,2.188309986086608
-38.5,77.5,2.193509547059591
-38.5,78.5,2.199215394403609
-38.5,79.5,2.203760081626342
-38.5,80.5,2.208415217681932
-38.5,81.5,2.2126102717324443
-38.5,82.5,2.216186361319956
-38.5,83.5,2.2189237422602446
-38.5,84.5,2.2221329557787044
-38.5,85.5,2.2244596599074384
-38.5,86.5,2.226438654126923
-38.5,87.5,2.2267135410723427
-38.5,88.5,2.2277883125624385
-38.5,89.5,2.2300973717111674
-38.5,90.5,2.2324436241877947
-38.5,91.5,2.234519976040019
-38.5,92.5,2.235871887599103
-38.5,93.5,2.235993586322365
-38.5,94.5,2.2336447145668217
-38.5,95.5,2.2322568646487184
-38.5,96.5,2.229980119238576
-38.5,97.5,2.227031803228158
-38.5,98.5,2.224928426634221
-38.5,99.5,2.2231661438059405
-38.5,100.5,2.2225191508018725
-38.5,101.5,2.2209804812850398
-38.5,102.5,2.221635986389913
-38.5,103.5,2.221316225822875
-38.5,104.5,2.2199432187084653
-38.5,105.5,2.2191505058152075
-38.5,106.5,2.2181855916855966
-38.5,107.5,2.2175911216758664
-38.5,108.5,2.2176632674541565
-38.5,109.5,2.215854766660186
-38.5,110.5,2.212886385416596
-38.5,111.5,2.210000218568496
-38.5,112.5,2.207232511985921
-38.5,113.5,2.203302787571374
-38.5,114.5,2.199550263594574
-38.5,115.5,2.197872846325936
-38.5,116.5,2.1989123792608893
-38.5,117.5,2.198480493961938
-38.5,118.5,2.19853242098128
-38.5,119.5,2.199825032588876
-38.5,120.5,2.197456870379142
-38.5,121.5,2.1939447685205664
-38.5,122.5,2.192015940835404
-38.5,123.5,2.192823516303804
-38.5,124.5,2.192591336829423
-38.5,125.5,2.194223673538829
-38.5,126.5,2.196536388796744
-38.5,127.5,2.1980998288671003
-38.5,128.5,2.199207984782049
-38.5,129.5,2.199767085256667
-38.5,130.5,2.20164807053186
-38.5,131.5,2.204325221318527
-38.5,132.5,2.2094650551811696
-38.5,133.5,2.2180930747202297
-38.5,134.5,2.2271907192981644
-38.5,135.5,2.2358656941457866
-38.5,136.5,2.243476171031091
-38.5,137.5,2.252516681270833
-38.5,138.5,2.2634933325689985
-38.5,139.5,2.2733280639968143
-38.5,140.5,2.283542447883292
-38.5,141.5,2.296874246238985
-38.5,142.5,2.307126015135566
-38.5,143.5,2.309432795119278
-38.5,144.5,2.313619797839237
-38.5,145.5,2.3299822083297386
-38.5,146.5,2.342742752528181
-38.5,147.5,2.3438010441244046
-38.5,148.5,2.334219321900605
-38.5,149.5,2.3260779984541955
-38.5,150.5,2.31527905581396
-38.5,151.5,2.305721349575492
-38.5,152.5,2.2963281800133477
-38.5,153.5,2.287539965787573
-38.5,154.5,2.2771700096101317
-38.5,155.5,2.268203501251662
-38.5,156.5,2.2590831058177514
-38.5,157.5,2.247799671131929
-38.5,158.5,2.2367437044413805
-38.5,159.5,2.223331777925182
-38.5,160.5,2.213432407649009
-38.5,161.5,2.203169669655381
-38.5,162.5,2.193350479682522
-38.5,163.5,2.183801620858219
-38.5,164.5,2.1755494163410845
-38.5,165.5,2.1665513438218227
-38.5,166.5,2.157328557574488
-38.5,167.5,2.1469065493241715
-38.5,168.5,2.1388902029949577
-38.5,169.5,2.1200437030062744
-38.5,170.5,2.113572863164336
-38.5,171.5,2.1031728151020843
-38.5,172.5,2.0992666923021943
-38.5,173.5,2.0894155870256554
-38.5,174.5,2.078017945557121
-38.5,175.5,2.087225639067867
-38.5,176.5,2.091684549852232
-38.5,177.5,2.081732448390767
-38.5,178.5,2.079531256439509
-38.5,179.5,2.0701564993514694
-37.5,-179.5,2.0645922052749484
-37.5,-178.5,2.057118552622569
-37.5,-177.5,2.051804124117325
-37.5,-176.5,2.048428857644069
-37.5,-175.5,2.048989091640124
-37.5,-174.5,2.044204943737384
-37.5,-173.5,2.037696593434987
-37.5,-172.5,2.0349879693941944
-37.5,-171.5,2.0312563231658487
-37.5,-170.5,2.0285346125664887
-37.5,-169.5,2.027415396881622
-37.5,-168.5,2.027047767644888
-37.5,-167.5,2.0312432280984467
-37.5,-166.5,2.0273003770115
-37.5,-165.5,2.0278135552364347
-37.5,-164.5,2.0296666229216385
-37.5,-163.5,2.033766164961889
-37.5,-162.5,2.039276931229552
-37.5,-161.5,2.044145673072819
-37.5,-160.5,2.0523373632031507
-37.5,-159.5,2.0550309160615825
-37.5,-158.5,2.0594496188252838
-37.5,-157.5,2.057927608191676
-37.5,-156.5,2.060746073964878
-37.5,-155.5,2.0588545962766034
-37.5,-154.5,2.0603911577793497
-37.5,-153.5,2.061195363871775
-37.5,-152.5,2.060898606092337
-37.5,-151.5,2.060143274196605
-37.5,-150.5,2.060556420331409
-37.5,-149.5,2.0643864473257736
-37.5,-148.5,2.065714512192301
-37.5,-147.5,2.0670263855724897
-37.5,-146.5,2.0667868734573176
-37.5,-145.5,2.0657054422188708
-37.5,-144.5,2.066858394528765
-37.5,-143.5,2.069712285060461
-37.5,-142.5,2.070214399728968
-37.5,-141.5,2.071873114748712
-37.5,-140.5,2.071664975207
-37.5,-139.5,2.070986076788415
-37.5,-138.5,2.069487665361862
-37.5,-137.5,2.0679500747361885
-37.5,-136.5,2.068880263172161
-37.5,-135.5,2.067962165368783
-37.5,-134.5,2.0663290269765184
-37.5,-133.5,2.065135698006486
-37.5,-132.5,2.0620488710995346
-37.5,-131.5,2.061788875769992
-37.5,-130.5,2.0620683728017184
-37.5,-129.5,2.067144588300323
-37.5,-128.5,2.060699582999348
-37.5,-127.5,2.065073419367764
-37.5,-126.5,2.062422425448176
-37.5,-125.5,2.0513976735221604
-37.5,-124.5,2.0472532537749544
-37.5,-123.5,2.052135032660999
-37.5,-122.5,2.04012469860362
-37.5,-121.5,2.0368418151099945
-37.5,-120.5,2.0439005680824494
-37.5,-119.5,2.0418028786960463
-37.5,-118.5,2.0303364212135198
-37.5,-117.5,2.0358982090609743
-37.5,-116.5,2.023154267676773
-37.5,-115.5,2.0277243207560787
-37.5,-114.5,2.016198696507729
-37.5,-113.5,2.013372979940584
-37.5,-112.5,2.011323349968393
-37.5,-111.5,2.0095997615154038
-37.5,-110.5,2.0099846786272906
-37.5,-109.5,2.0115767603626296
-37.5,-108.5,2.013804677744986
-37.5,-107.5,2.0163337782731787
-37.5,-106.5,2.0196621730194124
-37.5,-105.5,2.0239831095628347
-37.5,-104.5,2.028116748011996
-37.5,-103.5,2.031316785562865
-37.5,-102.5,2.036587568558957
-37.5,-101.5,2.037570519061319
-37.5,-100.5,2.04319490339401
-37.5,-99.5,2.051299371990808
-37.5,-98.5,2.0577782794539985
-37.5,-97.5,2.0627757358419103
-37.5,-96.5,2.069148687142331
-37.5,-95.5,2.076106525400576
-37.5,-94.5,2.0841379348081546
-37.5,-93.5,2.092395616535157
-37.5,-92.5,2.100248154843541
-37.5,-91.5,2.108113673418245
-37.5,-90.5,2.1156876539785685
-37.5,-89.5,2.1230544281164043
-37.5,-88.5,2.129997423228417
-37.5,-87.5,2.136671099747389
-37.5,-86.5,2.1428014858059896
-37.5,-85.5,2.149203531948956
-37.5,-84.5,2.156491158558538
-37.5,-83.5,2.164004166683924
-37.5,-82.5,2.1715374963899308
-37.5,-81.5,2.178401798743721
-37.5,-80.5,2.1844787552254843
-37.5,-79.5,2.18952019535044
-37.5,-78.5,2.194953729258032
-37.5,-77.5,2.199873755123804
-37.5,-76.5,2.204972847100578
-37.5,-75.5,2.2096973133557185
-37.5,-74.5,2.215084633019273
-37.5,-73.5,2.224864055603007
-37.5,-72.5,2.2595259474634872
-37.5,-71.5,2.235744604789261
-37.5,-70.5,2.231741457109081
-37.5,-69.5,2.248894785691334
-37.5,-68.5,2.2630283613353868
-37.5,-67.5,2.2885776042384123
-37.5,-66.5,2.308025003786668
-37.5,-65.5,2.3091452567833244
-37.5,-64.5,2.341251737479297
-37.5,-63.5,2.3546529882648315
-37.5,-62.5,2.359712615231217
-37.5,-61.5,2.369432560359087
-37.5,-60.5,2.3725018227443115
-37.5,-59.5,2.362832105229245
-37.5,-58.5,2.346702845901575
-37.5,-57.5,2.3149308543361826
-37.5,-56.5,2.283578861473984
-37.5,-55.5,2.266804440706494
-37.5,-54.5,2.2532975966240087
-37.5,-53.5,2.2398501320837454
-37.5,-52.5,2.226326398554136
-37.5,-51.5,2.2158335054325
-37.5,-50.5,2.208411325124189
-37.5,-49.5,2.201442852447599
-37.5,-48.5,2.1950794234983846
-37.5,-47.5,2.189745920737721
-37.5,-46.5,2.1914903432129336
-37.5,-45.5,2.1905866756042656
-37.5,-44.5,2.1877333729088377
-37.5,-43.5,2.184898923262949
-37.5,-42.5,2.180109616597633
-37.5,-41.5,2.174098781669386
-37.5,-40.5,2.165399614521732
-37.5,-39.5,2.156947956795989
-37.5,-38.5,2.15263253946182
-37.5,-37.5,2.147170219571933
-37.5,-36.5,2.143208187912876
-37.5,-35.5,2.139449462443338
-37.5,-34.5,2.1377845908362474
-37.5,-33.5,2.1376681246148337
-37.5,-32.5,2.1386957161259943
-37.5,-31.5,2.139745661840948
-37.5,-30.5,2.1395173098719624
-37.5,-29.5,2.1388342162945264
-37.5,-28.5,2.1369162448525003
-37.5,-27.5,2.1396235086382376
-37.5,-26.5,2.1402114389043163
-37.5,-25.5,2.1426226966261765
-37.5,-24.5,2.1453692982275925
-37.5,-23.5,2.1486871091992725
-37.5,-22.5,2.1529040399003065
-37.5,-21.5,2.155085413752204
-37.5,-20.5,2.157882131066515
-37.5,-19.5,2.161900782226269
-37.5,-18.5,2.1626186045047007
-37.5,-17.5,2.165135181675112
-37.5,-16.5,2.167125562017361
-37.5,-15.5,2.168241928658631
-37.5,-14.5,2.169472734332942
-37.5,-13.5,2.172230076947926
-37.5,-12.5,2.1716650743744026
-37.5,-11.5,2.1711417014051904
-37.5,-10.5,2.1690890633630038
-37.5,-9.5,2.169994447896613
-37.5,-8.5,2.169741490316653
-37.5,-7.5,2.169347316977394
-37.5,-6.5,2.169428531049164
-37.5,-5.5,2.168142393702965
-37.5,-4.5,2.166841444687009
-37.5,-3.5,2.165165437211442
-37.5,-2.5,2.166366840703347
-37.5,-1.5,2.1666879486360813
-37.5,-0.5,2.1665729224289976
-37.5,0.5,2.169124509501557
-37.5,1.5,2.169808812781014
-37.5,2.5,2.169461442246416
-37.5,3.5,2.169891662377097
-37.5,4.5,2.171028419491563
-37.5,5.5,2.169040546380131
-37.5,6.5,2.1680890932622674
-37.5,7.5,2.165537163345732
-37.5,8.5,2.1620435564033755
-37.5,9.5,2.159741536316915
-37.5,10.5,2.15626043180049
-37.5,11.5,2.151930554445073
-37.5,12.5,2.149197696596844
-37.5,13.5,2.1458127894166523
-37.5,14.5,2.142635482943149
-37.5,15.5,2.143506476114453
-37.5,16.5,2.1433211722683723
-37.5,17.5,2.144927214306506
-37.5,18.5,2.144521140608901
-37.5,19.5,2.145183319203909
-37.5,20.5,2.145344519193032
-37.5,21.5,2.145359061268948
-37.5,22.5,2.142661372525424
-37.5,23.5,2.1409145837384926
-37.5,24.5,2.140515837153941
-37.5,25.5,2.1386502463494708
-37.5,26.5,2.1362574240300773
-37.5,27.5,2.1343357908010603
-37.5,28.5,2.135037503311594
-37.5,29.5,2.1337281466757645
-37.5,30.5,2.1307099142698576
-37.5,31.5,2.1290522315137537
-37.5,32.5,2.1230279134547345
-37.5,33.5,2.1178727535743747
-37.5,34.5,2.108850870279184
-37.5,35.5,2.101214697556941
-37.5,36.5,2.0939942775646045
-37.5,37.5,2.089684469468068
-37.5,38.5,2.0837515635829504
-37.5,39.5,2.078710825228427
-37.5,40.5,2.0780952054481645
-37.5,41.5,2.077388850579382
-37.5,42.5,2.07769162999972
-37.5,43.5,2.079827175020569
-37.5,44.5,2.079675388174905
-37.5,45.5,2.0836927698148315
-37.5,46.5,2.086368979826318
-37.5,47.5,2.0901844539039303
-37.5,48.5,2.093395540399399
-37.5,49.5,2.093282900746658
-37.5,50.5,2.098698912268276
-37.5,51.5,2.1007952228307545
-37.5,52.5,2.1035979491757075
-37.5,53.5,2.1074716664037965
-37.5,54.5,2.1087331123812305
-37.5,55.5,2.1152182408403637
-37.5,56.5,2.118382164024638
-37.5,57.5,2.121679227504046
-37.5,58.5,2.124757846378145
-37.5,59.5,2.1285447268705298
-37.5,60.5,2.1275496517218926
-37.5,61.5,2.132595872740524
-37.5,62.5,2.133668602268699
-37.5,63.5,2.1401508725510325
-37.5,64.5,2.1450371501726977
-37.5,65.5,2.1473570010688263
-37.5,66.5,2.1537669072400263
-37.5,67.5,2.158612456669175
-37.5,68.5,2.164184617855824
-37.5,69.5,2.1699750394531634
-37.5,70.5,2.175077957536644
-37.5,71.5,2.178945951980495
-37.5,72.5,2.181563046017118
-37.5,73.5,2.1860486392807843
-37.5,74.5,2.1892057703926184
-37.5,75.5,2.1939635998516
-37.5,76.5,2.198477465346514
-37.5,77.5,2.204135867592754
-37.5,78.5,2.209562926304386
-37.5,79.5,2.213751236349367
-37.5,80.5,2.2185495318485096
-37.5,81.5,2.2217095961487416
-37.5,82.5,2.224494135765383
-37.5,83.5,2.2268222105897166
-37.5,84.5,2.2291640615807182
-37.5,85.5,2.231161063182242
-37.5,86.5,2.2321956809956305
-37.5,87.5,2.232979587690352
-37.5,88.5,2.2347352305753816
-37.5,89.5,2.2361084471628487
-37.5,90.5,2.2378909458917637
-37.5,91.5,2.2380361379594547
-37.5,92.5,2.2386928344083685
-37.5,93.5,2.2381717700881723
-37.5,94.5,2.23701628450948
-37.5,95.5,2.2351356980479977
-37.5,96.5,2.2325730193391564
-37.5,97.5,2.230622004873453
-37.5,98.5,2.228707897249194
-37.5,99.5,2.227315272333385
-37.5,100.5,2.2263102350293598
-37.5,101.5,2.2259335544354717
-37.5,102.5,2.225170489861796
-37.5,103.5,2.224382777281562
-37.5,104.5,2.2259525246263934
-37.5,105.5,2.2252466546527785
-37.5,106.5,2.2259568637718985
-37.5,107.5,2.225352324727112
-37.5,108.5,2.223836453683532
-37.5,109.5,2.221935688714268
-37.5,110.5,2.219179415213148
-37.5,111.5,2.2165456833151893
-37.5,112.5,2.213483681900982
-37.5,113.5,2.211387330692844
-37.5,114.5,2.2091485667485813
-37.5,115.5,2.209836955101366
-37.5,116.5,2.21075948339751
-37.5,117.5,2.2106251108194783
-37.5,118.5,2.210907026081543
-37.5,119.5,2.209399733416433
-37.5,120.5,2.207137096704173
-37.5,121.5,2.205125566062634
-37.5,122.5,2.2054513082183007
-37.5,123.5,2.205803280191219
-37.5,124.5,2.205666465660272
-37.5,125.5,2.205957007720144
-37.5,126.5,2.207838745263871
-37.5,127.5,2.2101254938648367
-37.5,128.5,2.2126237530215462
-37.5,129.5,2.215028423697163
-37.5,130.5,2.217294589672747
-37.5,131.5,2.2200156483311844
-37.5,132.5,2.2249351949233187
-37.5,133.5,2.2324111006051908
-37.5,134.5,2.242206397363248
-37.5,135.5,2.2530474760892503
-37.5,136.5,2.26305086926169
-37.5,137.5,2.275678624136333
-37.5,138.5,2.2890694203827597
-37.5,139.5,2.302929633275028
-37.5,140.5,2.325925851258944
-37.5,141.5,2.3392197427857013
-37.5,142.5,2.3530969274699487
-37.5,143.5,2.352438935770863
-37.5,144.5,2.3620465131508013
-37.5,145.5,2.389652246298681
-37.5,146.5,2.415132908818748
-37.5,147.5,2.4144080556965264
-37.5,148.5,2.40918320329655
-37.5,149.5,2.3979807971767286
-37.5,150.5,2.3551398410361912
-37.5,151.5,2.3366265473911767
-37.5,152.5,2.3198140797267683
-37.5,153.5,2.305822434581728
-37.5,154.5,2.2937814561890377
-37.5,155.5,2.2842227063135283
-37.5,156.5,2.2748869233837468
-37.5,157.5,2.26526757259694
-37.5,158.5,2.252063426382051
-37.5,159.5,2.237965718857538
-37.5,160.5,2.224069357217388
-37.5,161.5,2.2122973296649207
-37.5,162.5,2.202861415035727
-37.5,163.5,2.200065198233176
-37.5,164.5,2.185123213106636
-37.5,165.5,2.175610042687083
-37.5,166.5,2.1635130822171504
-37.5,167.5,2.1513598525780253
-37.5,168.5,2.135947157479165
-37.5,169.5,2.120238272511415
-37.5,170.5,2.109000575587743
-37.5,171.5,2.101765447941773
-37.5,172.5,2.09673974853797
-37.5,173.5,2.084591311620329
-37.5,174.5,2.0756859162250407
-37.5,175.5,2.088497668715547
-37.5,176.5,2.0947442405408765
-37.5,177.5,2.0871257431426784
-37.5,178.5,2.077169751479346
-37.5,179.5,2.068953304222532
-36.5,-179.5,2.062696911862304
-36.5,-178.5,2.056828658926179
-36.5,-177.5,2.0515940067425618
-36.5,-176.5,2.048201357335529
-36.5,-175.5,2.048869708583993
-36.5,-174.5,2.041087203206473
-36.5,-173.5,2.037992924610421
-36.5,-172.5,2.036916036250261
-36.5,-171.5,2.034980960670054
-36.5,-170.5,2.033254374493481
-36.5,-169.5,2.031754392926757
-36.5,-168.5,2.031238486217319
-36.5,-167.5,2.0311498216769337
-36.5,-166.5,2.0357125740587207
-36.5,-165.5,2.0369440102402336
-36.5,-164.5,2.0358237538093817
-36.5,-163.5,2.0399136140454743
-36.5,-162.5,2.0447381018795454
-36.5,-161.5,2.052878095901121
-36.5,-160.5,2.058602605258216
-36.5,-159.5,2.0607433783063698
-36.5,-158.5,2.0621744921167533
-36.5,-157.5,2.064154039461357
-36.5,-156.5,2.061233992875259
-36.5,-155.5,2.06182460642566
-36.5,-154.5,2.0644424398162755
-36.5,-153.5,2.06180393547794
-36.5,-152.5,2.058996599569525
-36.5,-151.5,2.060963797314457
-36.5,-150.5,2.0606521248510603
-36.5,-149.5,2.0622503375029737
-36.5,-148.5,2.063560673634811
-36.5,-147.5,2.0639781154976617
-36.5,-146.5,2.0654773030081515
-36.5,-145.5,2.068165082893586
-36.5,-144.5,2.0693423147557723
-36.5,-143.5,2.0713735010562004
-36.5,-142.5,2.0739944405372057
-36.5,-141.5,2.074350650289716
-36.5,-140.5,2.0756527004251097
-36.5,-139.5,2.0759145079658765
-36.5,-138.5,2.074804594104762
-36.5,-137.5,2.0728445848199044
-36.5,-136.5,2.073235621297215
-36.5,-135.5,2.069911374835158
-36.5,-134.5,2.0682708486225465
-36.5,-133.5,2.066354684910266
-36.5,-132.5,2.0664681540717424
-36.5,-131.5,2.0726675617252117
-36.5,-130.5,2.0699502391798887
-36.5,-129.5,2.076654013283303
-36.5,-128.5,2.0765785565035912
-36.5,-127.5,2.068553036550327
-36.5,-126.5,2.0657490602689563
-36.5,-125.5,2.0629249449860367
-36.5,-124.5,2.068986304597786
-36.5,-123.5,2.0575647280116414
-36.5,-122.5,2.055160789094998
-36.5,-121.5,2.0516277698128533
-36.5,-120.5,2.048532744228851
-36.5,-119.5,2.052862212422383
-36.5,-118.5,2.0410484374522184
-36.5,-117.5,2.036587106293496
-36.5,-116.5,2.0323266382180805
-36.5,-115.5,2.0346579276858847
-36.5,-114.5,2.024562012037165
-36.5,-113.5,2.021896492066446
-36.5,-112.5,2.0209944697098763
-36.5,-111.5,2.0200896133098354
-36.5,-110.5,2.019948691358593
-36.5,-109.5,2.021360858820856
-36.5,-108.5,2.022697597741228
-36.5,-107.5,2.025647319856944
-36.5,-106.5,2.032711375457154
-36.5,-105.5,2.0352215304383776
-36.5,-104.5,2.0423269125030856
-36.5,-103.5,2.045622398571936
-36.5,-102.5,2.045515524176324
-36.5,-101.5,2.050045228536419
-36.5,-100.5,2.05500973203624
-36.5,-99.5,2.062134043391154
-36.5,-98.5,2.0690572114351085
-36.5,-97.5,2.0767630012352924
-36.5,-96.5,2.083773313881636
-36.5,-95.5,2.091455856182222
-36.5,-94.5,2.099870975976671
-36.5,-93.5,2.109467027484982
-36.5,-92.5,2.117532861100358
-36.5,-91.5,2.1255486007084983
-36.5,-90.5,2.1324636416486555
-36.5,-89.5,2.1395164627491567
-36.5,-88.5,2.147422844028995
-36.5,-87.5,2.155133624794189
-36.5,-86.5,2.1626048485305205
-36.5,-85.5,2.170551454443398
-36.5,-84.5,2.1790398515527727
-36.5,-83.5,2.187744504592672
-36.5,-82.5,2.196208682478016
-36.5,-81.5,2.205083036627798
-36.5,-80.5,2.2117737813744043
-36.5,-79.5,2.2170997022998336
-36.5,-78.5,2.2222920793358867
-36.5,-77.5,2.22714038094432
-36.5,-76.5,2.232850839685625
-36.5,-75.5,2.2380141945663468
-36.5,-74.5,2.243151592253412
-36.5,-73.5,2.249263744925884
-36.5,-72.5,2.2758413934207056
-36.5,-71.5,2.2797238952140333
-36.5,-70.5,2.2606963701544487
-36.5,-69.5,2.271853070512691
-36.5,-68.5,2.296034488569888
-36.5,-67.5,2.3331805582207608
-36.5,-66.5,2.367483186084428
-36.5,-65.5,2.3968908257067483
-36.5,-64.5,2.420931458673465
-36.5,-63.5,2.43771321853211
-36.5,-62.5,2.447746688519942
-36.5,-61.5,2.4428009452192327
-36.5,-60.5,2.4271082978352183
-36.5,-59.5,2.399140643723797
-36.5,-58.5,2.36609020694533
-36.5,-57.5,2.315887907013348
-36.5,-56.5,2.297433689182469
-36.5,-55.5,2.2776493098848505
-36.5,-54.5,2.253987444958284
-36.5,-53.5,2.2448176790961725
-36.5,-52.5,2.2353241503283243
-36.5,-51.5,2.228105565277815
-36.5,-50.5,2.2210868964824044
-36.5,-49.5,2.2112845987335845
-36.5,-48.5,2.2088777261093355
-36.5,-47.5,2.209518518639129
-36.5,-46.5,2.211113638026461
-36.5,-45.5,2.209260748916961
-36.5,-44.5,2.202995679965454
-36.5,-43.5,2.1966330388649453
-36.5,-42.5,2.190024542921321
-36.5,-41.5,2.182552589970953
-36.5,-40.5,2.175041172404917
-36.5,-39.5,2.166520718138713
-36.5,-38.5,2.1643169154837665
-36.5,-37.5,2.159732144058012
-36.5,-36.5,2.150692433901554
-36.5,-35.5,2.1500782116892765
-36.5,-34.5,2.1474980990749373
-36.5,-33.5,2.1467474811852867
-36.5,-32.5,2.1474966989227937
-36.5,-31.5,2.148136692588821
-36.5,-30.5,2.1479547353704334
-36.5,-29.5,2.148991224632823
-36.5,-28.5,2.1469497325587668
-36.5,-27.5,2.149588690398218
-36.5,-26.5,2.1518168564053326
-36.5,-25.5,2.151516354102114
-36.5,-24.5,2.155607418326724
-36.5,-23.5,2.1586169449716976
-36.5,-22.5,2.1609778382985496
-36.5,-21.5,2.1644758305794767
-36.5,-20.5,2.1683174144279747
-36.5,-19.5,2.170048892843852
-36.5,-18.5,2.171055446587616
-36.5,-17.5,2.175636836522472
-36.5,-16.5,2.1770962242061955
-36.5,-15.5,2.1788993590166683
-36.5,-14.5,2.181700051604992
-36.5,-13.5,2.1824241444532504
-36.5,-12.5,2.1811375476919466
-36.5,-11.5,2.1813669548434405
-36.5,-10.5,2.1798547057586006
-36.5,-9.5,2.1805975724397517
-36.5,-8.5,2.181617072877998
-36.5,-7.5,2.1797954758441165
-36.5,-6.5,2.179042646457674
-36.5,-5.5,2.179474586787535
-36.5,-4.5,2.1780017039780546
-36.5,-3.5,2.178476480003667
-36.5,-2.5,2.1797401923959114
-36.5,-1.5,2.179897621806731
-36.5,-0.5,2.182235893102302
-36.5,0.5,2.1849107948900723
-36.5,1.5,2.1856310660709823
-36.5,2.5,2.184623422244613
-36.5,3.5,2.1829187819521394
-36.5,4.5,2.1826991135950493
-36.5,5.5,2.182720407803856
-36.5,6.5,2.180495077094122
-36.5,7.5,2.178402837741146
-36.5,8.5,2.176411293036267
-36.5,9.5,2.1733718086583167
-36.5,10.5,2.1686303169088887
-36.5,11.5,2.1635079153596166
-36.5,12.5,2.158709068022006
-36.5,13.5,2.1558756819015343
-36.5,14.5,2.155299756002421
-36.5,15.5,2.154253353928482
-36.5,16.5,2.156378015035159
-36.5,17.5,2.154432291438411
-36.5,18.5,2.1547330711471773
-36.5,19.5,2.153831149187681
-36.5,20.5,2.153396527158236
-36.5,21.5,2.1486005175222544
-36.5,22.5,2.1477607961028298
-36.5,23.5,2.146128898161976
-36.5,24.5,2.1437158478638025
-36.5,25.5,2.1439119360165364
-36.5,26.5,2.1436821913219437
-36.5,27.5,2.1409465785421844
-36.5,28.5,2.141080066115876
-36.5,29.5,2.1370962821815738
-36.5,30.5,2.136885121641228
-36.5,31.5,2.1328904655119345
-36.5,32.5,2.1257551049454837
