lat,lon,growth_err
-33.5,-84.5,0.0745250415194747
-33.5,-83.5,0.0749035482024887
-33.5,-82.5,0.0754604447308317
-33.5,-81.5,0.0758668689588268
-33.5,-80.5,0.0759848385322637
-33.5,-79.5,0.0759273735130829
-33.5,-78.5,0.0760174109669153
-33.5,-77.5,0.0761572029726628
-33.5,-76.5,0.0760263099759147
-33.5,-75.5,0.0764983217196758
-33.5,-74.5,0.0778827160067521
-33.5,-73.5,0.0778879837996334
-33.5,-72.5,0.08055711944844
-33.5,-71.5,0.0848966590954111
-33.5,-70.5,0.0864526850227402
-33.5,-69.5,0.0869381415370236
-33.5,-68.5,0.0947356015095478
-33.5,-67.5,0.1003326095355082
-33.5,-66.5,0.2361011963742419
-33.5,-65.5,0.104645203805341
-33.5,-64.5,0.1063705326743145
-33.5,-63.5,0.1064325182609998
-33.5,-62.5,0.1050780060297767
-33.5,-61.5,0.1049660640307772
-33.5,-60.5,0.10668758619848
-33.5,-59.5,0.1083173310708491
-33.5,-58.5,0.1109141309829754
-33.5,-57.5,0.1131560928300409
-33.5,-56.5,0.1141545177842525
-33.5,-55.5,0.113437722911693
-33.5,-54.5,0.1120777813742792
-33.5,-53.5,0.107383709297402
-33.5,-52.5,0.1034975356745947
-33.5,-51.5,0.1001680784808409
-33.5,-50.5,0.0977341072038939
-33.5,-49.5,0.0955659861698663
-33.5,-48.5,0.0937033524216649
-33.5,-47.5,0.0925305674156508
-33.5,-46.5,0.0917822681197792
-33.5,-45.5,0.1025817805191849
-33.5,-44.5,0.0910442213415587
-33.5,-43.5,0.0912256859545014
-33.5,-42.5,0.0911723718244337
-33.5,-41.5,0.0914384849569017
-33.5,-40.5,0.0915815490265733
-33.5,-39.5,0.0917294856831129
-33.5,-38.5,0.092309953010032
-33.5,-37.5,0.0932167451371832
-33.5,-36.5,0.0942543977555985
-33.5,-35.5,0.0952246433425391
-33.5,-34.5,0.0958639299875316
-33.5,-33.5,0.1039834249673787
-33.5,-32.5,0.0965539826347496
-33.5,-31.5,0.0969852382067931
-33.5,-30.5,0.0974864619157521
-33.5,-29.5,0.0982445683196883
-33.5,-28.5,0.0991645209190094
-33.5,-27.5,0.0995986918995514
-33.5,-26.5,0.0996812767408922
-33.5,-25.5,0.0997834933602287
-33.5,-24.5,0.0992379134377913
-33.5,-23.5,0.0987395245961213
-33.5,-22.5,0.098200556542271
-33.5,-21.5,0.0974875681623719
-33.5,-20.5,0.0966025490698908
-33.5,-19.5,0.0988903657951897
-33.5,-18.5,0.0951139713172286
-33.5,-17.5,0.0946163812224403
-33.5,-16.5,0.0941404882383901
-33.5,-15.5,0.0936033975579998
-33.5,-14.5,0.0957646579707415
-33.5,-13.5,0.0954043216991614
-33.5,-12.5,0.0924891298859051
-33.5,-11.5,0.0943515513441201
-33.5,-10.5,0.0935559976429475
-33.5,-9.5,0.0927547184831581
-33.5,-8.5,0.0893879562212196
-33.5,-7.5,0.0886007993815827
-33.5,-6.5,0.0877896139467137
-33.5,-5.5,0.0870968119334035
-33.5,-4.5,0.0866124922994534
-33.5,-3.5,0.0862641886686128
-33.5,-2.5,0.0897295521159424
-33.5,-1.5,0.0896522084181703
-33.5,-0.5,0.0848407311808522
-33.5,0.5,0.0847568877134724
-33.5,1.5,0.0909609490689921
-33.5,2.5,0.0845980146299412
-33.5,3.5,0.0844416436748591
-33.5,4.5,0.0928485751227777
-33.5,5.5,0.0837024152866187
-33.5,6.5,0.0833511634872897
-33.5,7.5,0.0827995430856292
-33.5,8.5,0.0824637201075349
-33.5,9.5,0.0822337117051
-33.5,10.5,0.0819860646745312
-33.5,11.5,0.0819159867370095
-33.5,12.5,0.0820701103451127
-33.5,13.5,0.0824577362629718
-33.5,14.5,0.0900846624726026
-33.5,15.5,0.0836389579188484
-33.5,16.5,0.0899551299190546
-33.5,17.5,0.0863022508849964
-33.5,18.5,0.089637064722944
-33.5,19.5,0.0907655350162236
-33.5,20.5,0.0957584161664329
-33.5,21.5,0.0970900146698923
-33.5,22.5,0.0985713069482921
-33.5,23.5,0.0978200083290856
-33.5,24.5,0.1015899364239883
-33.5,25.5,0.1010726888135619
-33.5,26.5,0.1026205116818312
-33.5,27.5,0.1039826354814809
-33.5,28.5,0.1063465691204739
-33.5,29.5,0.1060701398126087
-33.5,30.5,0.1032413412587895
-33.5,31.5,0.1026339444940766
-33.5,32.5,0.1055502251339592
-33.5,33.5,0.100766931463757
-33.5,34.5,0.0993519090074256
-33.5,35.5,0.0982927068109656
-33.5,36.5,0.0973358198343986
-33.5,37.5,0.1017225126379639
-33.5,38.5,0.1005664253108782
-33.5,39.5,0.094827262822914
-33.5,40.5,0.0936906256896965
-33.5,41.5,0.0922854143046468
-33.5,42.5,0.0958793427537967
-33.5,43.5,0.0902006435801909
-33.5,44.5,0.0891461048863053
-33.5,45.5,0.0881757742688762
-33.5,46.5,0.0871833091541877
-33.5,47.5,0.0862057593963312
-33.5,48.5,0.0853136985532191
-33.5,49.5,0.0844850934526546
-33.5,50.5,0.0899909406562385
-33.5,51.5,0.083392104386284
-33.5,52.5,0.0827260677349323
-33.5,53.5,0.0821784050259112
-33.5,54.5,0.0875425686426084
-33.5,55.5,0.0810319379227803
-33.5,56.5,0.0857575640983321
-33.5,57.5,0.0796864832380853
-33.5,58.5,0.0790672088337322
-33.5,59.5,0.0834560515948768
-33.5,60.5,0.0829894858475222
-33.5,61.5,0.0775862732304216
-33.5,62.5,0.0770773189712163
-33.5,63.5,0.0767279068796316
-33.5,64.5,0.0812171907348046
-33.5,65.5,0.0806746654177925
-33.5,66.5,0.0759508782888987
-33.5,67.5,0.0756850743160163
-33.5,68.5,0.07561420045025
-33.5,69.5,0.0755102810504559
-33.5,70.5,0.0755184904994233
-33.5,71.5,0.0798093180426985
-33.5,72.5,0.0757398467474917
-33.5,73.5,0.075934319774792
-33.5,74.5,0.076205361672717
-33.5,75.5,0.080747583170743
-33.5,76.5,0.0767075663357767
-33.5,77.5,0.0813072989036007
-33.5,78.5,0.0770209314764475
-33.5,79.5,0.0770596048547081
-33.5,80.5,0.0816212797525837
-33.5,81.5,0.0815132381707605
-33.5,82.5,0.0769254943373818
-33.5,83.5,0.0768136811675556
-33.5,84.5,0.0767445591497388
-33.5,85.5,0.0810152973699775
-33.5,86.5,0.0765001480597264
-33.5,87.5,0.0763945436856447
-33.5,88.5,0.0762829419612418
-33.5,89.5,0.0763823365353825
-33.5,90.5,0.0765933863665715
-33.5,91.5,0.0801758882043685
-33.5,92.5,0.0801022631759517
-33.5,93.5,0.0800084918701887
-33.5,94.5,0.0767577709347996
-33.5,95.5,0.076735982003436
-33.5,96.5,0.0766878597479698
-33.5,97.5,0.0766307308944867
-33.5,98.5,0.0795167730968798
-33.5,99.5,0.0763563134351126
-33.5,100.5,0.0763775655791797
-33.5,101.5,0.0793272577873203
-33.5,102.5,0.0792265139004023
-33.5,103.5,0.0760691179849249
-33.5,104.5,0.0759600194686956
-33.5,105.5,0.0791204160040371
-33.5,106.5,0.0759978466994389
-33.5,107.5,0.07623867301591
-33.5,108.5,0.0769475076618419
-33.5,109.5,0.0779821171857477
-33.5,110.5,0.0792599569242066
-33.5,111.5,0.0806679349818555
-33.5,112.5,0.0823652648602946
-33.5,113.5,0.0841857010785569
-33.5,114.5,0.0910309020693629
-33.5,115.5,0.0932206084987746
-33.5,116.5,0.0926067609876763
-33.5,117.5,0.0871274692060331
-33.5,118.5,0.0857590755842084
-33.5,119.5,0.0869384301235989
-33.5,120.5,0.0854281031680574
-33.5,121.5,0.0891291236792847
-33.5,122.5,0.0928810866238423
-33.5,123.5,0.0914536454923817
-33.5,124.5,0.0824626733392143
-33.5,125.5,0.0819513366811324
-33.5,126.5,0.0835633476739892
-33.5,127.5,0.0838639170176979
-33.5,128.5,0.0831217121984906
-33.5,129.5,0.0856177559530837
-33.5,130.5,0.0838876158502694
-33.5,131.5,0.084570659150429
-33.5,132.5,0.0855813123034583
-33.5,133.5,0.0867693424825457
-33.5,134.5,0.0815420653615063
-33.5,135.5,0.0900214079666456
-33.5,136.5,0.090747979089067
-33.5,137.5,0.091650439304551
-33.5,138.5,0.0936526715528256
-33.5,139.5,0.0939282965487925
-33.5,140.5,0.0947209596135053
-33.5,141.5,0.0957216199950988
-33.5,142.5,0.0974825279663597
-33.5,143.5,0.0994997447872579
-33.5,144.5,0.1013285393643839
-33.5,145.5,0.1026052666325724
-33.5,146.5,0.1036513918382633
-33.5,147.5,0.1041156236730906
-33.5,148.5,0.1027851165740657
-33.5,149.5,0.1029754998713017
-33.5,150.5,0.1056677624701874
-33.5,151.5,0.1024584196380216
-33.5,152.5,0.1000887452451119
-33.5,153.5,0.0989263386303204
-33.5,154.5,0.0983633038775677
-33.5,155.5,0.0982751728524322
-33.5,156.5,0.0980100816695212
-33.5,157.5,0.0978410071958957
-33.5,158.5,0.0977472894172464
-33.5,159.5,0.0976408942818379
-33.5,160.5,0.0970398302762654
-33.5,161.5,0.0963184967608572
-33.5,162.5,0.0959773505110109
-33.5,163.5,0.1175220883445295
-33.5,164.5,0.0949447031563312
-33.5,165.5,0.09411073686618
-33.5,166.5,0.0930437979777857
-33.5,167.5,0.0918267516229284
-33.5,168.5,0.0908660688462903
-33.5,169.5,0.0968166897343875
-33.5,170.5,0.0895823134767304
-33.5,171.5,0.0887872262780382
-33.5,172.5,0.0884301491391076
-33.5,173.5,0.0916999805798913
-33.5,174.5,0.0880115128645904
-33.5,175.5,0.0881041189245142
-33.5,176.5,0.0886943242221479
-33.5,177.5,0.0893010360842043
-33.5,178.5,0.0899737867082653
-33.5,179.5,0.0906013440294282
-32.5,-179.5,0.0908858986581279
-32.5,-178.5,0.0989442085831154
-32.5,-177.5,0.099753904545087
-32.5,-176.5,0.0917953494603021
-32.5,-175.5,0.0916602162360257
-32.5,-174.5,0.0912753288158415
-32.5,-173.5,0.0906861409893958
-32.5,-172.5,0.0898226819710989
-32.5,-171.5,0.0891388344462064
-32.5,-170.5,0.0885226304696673
-32.5,-169.5,0.0882535252098491
-32.5,-168.5,0.0880282449974462
-32.5,-167.5,0.0872789520624268
-32.5,-166.5,0.0866020227034649
-32.5,-165.5,0.085842927855681
-32.5,-164.5,0.0914279623608779
-32.5,-163.5,0.0847949841522582
-32.5,-162.5,0.0901890266316274
-32.5,-161.5,0.084575672060987
-32.5,-160.5,0.0847803512387642
-32.5,-159.5,0.0849165893133033
-32.5,-158.5,0.0908898031514561
-32.5,-157.5,0.0846431296390561
-32.5,-156.5,0.0905044498437649
-32.5,-155.5,0.09014556694718
-32.5,-154.5,0.0840251700511331
-32.5,-153.5,0.0890554996806747
-32.5,-152.5,0.0833208086090195
-32.5,-151.5,0.0874886028575955
-32.5,-150.5,0.0823591976307675
-32.5,-149.5,0.0819691001921046
-32.5,-148.5,0.081493503278768
-32.5,-147.5,0.0841394752732249
-32.5,-146.5,0.0808134249193936
-32.5,-145.5,0.0805204843573592
-32.5,-144.5,0.0804301273438288
-32.5,-143.5,0.0826921465973028
-32.5,-142.5,0.0826897146977405
-32.5,-141.5,0.0831229315436414
-32.5,-140.5,0.083456808789784
-32.5,-139.5,0.0824434226850899
-32.5,-138.5,0.0842787684963329
-32.5,-137.5,0.0827794288326016
-32.5,-136.5,0.0845982023174755
-32.5,-135.5,0.0846024506881811
-32.5,-134.5,0.0824809038237394
-32.5,-133.5,0.0851751050213389
-32.5,-132.5,0.0825873473875884
-32.5,-131.5,0.0828270782014273
-32.5,-130.5,0.082999215437538
-32.5,-129.5,0.0858568483302776
-32.5,-128.5,0.0835707487930731
-32.5,-127.5,0.0855081218071302
-32.5,-126.5,0.0844347217278334
-32.5,-125.5,0.0846540962086362
-32.5,-124.5,0.0830664730143583
-32.5,-123.5,0.0823401819963608
-32.5,-122.5,0.082065122095822
-32.5,-121.5,0.0812606195425968
-32.5,-120.5,0.079973826571714
-32.5,-119.5,0.0793716961453878
-32.5,-118.5,0.0791524369093328
-32.5,-117.5,0.0784083107882347
-32.5,-116.5,0.0772679814547516
-32.5,-115.5,0.0763260380190867
-32.5,-114.5,0.0755395688408413
-32.5,-113.5,0.0744458305501452
-32.5,-112.5,0.0736112899808466
-32.5,-111.5,0.0726914632727318
-32.5,-110.5,0.072085982019047
-32.5,-109.5,0.0714949638316525
-32.5,-108.5,0.0708406806953277
-32.5,-107.5,0.07034708466308
-32.5,-106.5,0.0699468926952728
-32.5,-105.5,0.0693756034789379
-32.5,-104.5,0.0690318304016691
-32.5,-103.5,0.0686835334790757
-32.5,-102.5,0.0685012179425676
-32.5,-101.5,0.0683485291305641
-32.5,-100.5,0.0683268250471225
-32.5,-99.5,0.0683524790702002
-32.5,-98.5,0.0683536054873065
-32.5,-97.5,0.068487180812795
-32.5,-96.5,0.0688840192632875
-32.5,-95.5,0.0693431272643314
-32.5,-94.5,0.0700113252157055
-32.5,-93.5,0.0705192194861603
-32.5,-92.5,0.0708983663384257
-32.5,-91.5,0.0713246573103998
-32.5,-90.5,0.0718661380366618
-32.5,-89.5,0.0726992779121406
-32.5,-88.5,0.0730366251070135
-32.5,-87.5,0.0738590607540916
-32.5,-86.5,0.0741845924387276
-32.5,-85.5,0.074791967750211
-32.5,-84.5,0.0753190469973887
-32.5,-83.5,0.076047686710732
-32.5,-82.5,0.0763501049577809
-32.5,-81.5,0.0765813421237601
-32.5,-80.5,0.0766796354995108
-32.5,-79.5,0.0771269759710936
-32.5,-78.5,0.076756827503017
-32.5,-77.5,0.0775214743130038
-32.5,-76.5,0.077397366288921
-32.5,-75.5,0.0781472502651434
-32.5,-74.5,0.0799827836485185
-32.5,-73.5,0.0799087451183543
-32.5,-72.5,0.0808241456670586
-32.5,-71.5,0.0820926369480427
-32.5,-70.5,0.0835146792043525
-32.5,-69.5,0.0861727743996911
-32.5,-68.5,0.0968780205809865
-32.5,-67.5,0.1045947808127945
-32.5,-66.5,0.1074075050595489
-32.5,-65.5,0.1086719435531943
-32.5,-64.5,0.1085942183561274
-32.5,-63.5,0.1112019614511007
-32.5,-62.5,0.1127112995258575
-32.5,-61.5,0.1130408000049773
-32.5,-60.5,0.1150503992139441
-32.5,-59.5,0.116463996863532
-32.5,-58.5,0.1186607780813965
-32.5,-57.5,0.1206208194874501
-32.5,-56.5,0.1221591991082948
-32.5,-55.5,0.1227526252452131
-32.5,-54.5,0.1211951181310237
-32.5,-53.5,0.1178036218082921
-32.5,-52.5,0.1113705823363352
-32.5,-51.5,0.1071527080600687
-32.5,-50.5,0.1037496748485794
-32.5,-49.5,0.0999708840159666
-32.5,-48.5,0.1128699964224389
-32.5,-47.5,0.0966795857565446
-32.5,-46.5,0.0957647076570415
-32.5,-45.5,0.0951848088516021
-32.5,-44.5,0.094700243225971
-32.5,-43.5,0.094707241583742
-32.5,-42.5,0.0947847766304506
-32.5,-41.5,0.0941633058495682
-32.5,-40.5,0.0944368043321871
-32.5,-39.5,0.0950733355284112
-32.5,-38.5,0.0955787912369009
-32.5,-37.5,0.0965045193084445
-32.5,-36.5,0.0971670771468831
-32.5,-35.5,0.0973559476060473
-32.5,-34.5,0.1057327536818656
-32.5,-33.5,0.0979103631259392
-32.5,-32.5,0.0985205332426426
-32.5,-31.5,0.0990886903014728
-32.5,-30.5,0.0995624703025901
-32.5,-29.5,0.1003726577439798
-32.5,-28.5,0.1052796453412506
-32.5,-27.5,0.1013347617685436
-32.5,-26.5,0.1011183358231844
-32.5,-25.5,0.1003672930648867
-32.5,-24.5,0.0995324753712233
-32.5,-23.5,0.0989672392934597
-32.5,-22.5,0.1011833812437881
-32.5,-21.5,0.0975820532500531
-32.5,-20.5,0.0967989577010173
-32.5,-19.5,0.0989435166652918
-32.5,-18.5,0.0957746451287809
-32.5,-17.5,0.0980610930952062
-32.5,-16.5,0.0949800284797957
-32.5,-15.5,0.0946229064993901
-32.5,-14.5,0.0942758792231916
-32.5,-13.5,0.0941643955145301
-32.5,-12.5,0.0938388624228144
-32.5,-11.5,0.0933797631144537
-32.5,-10.5,0.0952416085476882
-32.5,-9.5,0.0918227233290485
-32.5,-8.5,0.0937079235313127
-32.5,-7.5,0.0928702536628623
-32.5,-6.5,0.0922395141102189
-32.5,-5.5,0.0885155326599752
-32.5,-4.5,0.0916218215992132
-32.5,-3.5,0.0915856688644171
-32.5,-2.5,0.0872165415382461
-32.5,-1.5,0.0865607208921442
-32.5,-0.5,0.0861335778684024
-32.5,0.5,0.085974387013774
-32.5,1.5,0.0857708719556219
-32.5,2.5,0.0943218257779662
-32.5,3.5,0.0851700427228348
-32.5,4.5,0.084863897518467
-32.5,5.5,0.0845918834390305
-32.5,6.5,0.0843424615136933
-32.5,7.5,0.0840159024162551
-32.5,8.5,0.0965467385088194
-32.5,9.5,0.0837216709071776
-32.5,10.5,0.0837313286145148
-32.5,11.5,0.0837683444901797
-32.5,12.5,0.0840943938059831
-32.5,13.5,0.0932364911982083
-32.5,14.5,0.085585907307187
-32.5,15.5,0.0868760131268227
-32.5,16.5,0.0936931357026535
-32.5,17.5,0.0905865906375582
-32.5,18.5,0.0968625365173534
-32.5,19.5,0.0956663568366857
-32.5,20.5,0.1026893549913041
-32.5,21.5,0.1004588200440436
-32.5,22.5,0.1030957699073321
-32.5,23.5,0.105842817183657
-32.5,24.5,0.108262235407478
-32.5,25.5,0.1102326896702236
-32.5,26.5,0.1130748283181347
-32.5,27.5,0.117041355694421
-32.5,28.5,0.1202181253356555
-32.5,29.5,0.1148620432435967
-32.5,30.5,0.1124496460254809
-32.5,31.5,0.1107345131577336
-32.5,32.5,0.1089829557144134
-32.5,33.5,0.1064604011762639
-32.5,34.5,0.1040675510538272
-32.5,35.5,0.1021928306925467
-32.5,36.5,0.1008202951271017
-32.5,37.5,0.09977331566418
-32.5,38.5,0.098437761512872
-32.5,39.5,0.0967951766812699
-32.5,40.5,0.0999568544644476
-32.5,41.5,0.0938621210294605
-32.5,42.5,0.0924169239240574
-32.5,43.5,0.0910773727468384
-32.5,44.5,0.0897955103923841
-32.5,45.5,0.0884477454151846
-32.5,46.5,0.0874030379855107
-32.5,47.5,0.0930975335269475
-32.5,48.5,0.0921357216772878
-32.5,49.5,0.084892428861381
-32.5,50.5,0.0842025226768821
-32.5,51.5,0.0833836585558118
-32.5,52.5,0.0826118458636461
-32.5,53.5,0.0819053374687247
-32.5,54.5,0.0812632237014475
-32.5,55.5,0.0860014672684089
-32.5,56.5,0.0801230066854617
-32.5,57.5,0.0795833226446987
-32.5,58.5,0.0840995812937398
-32.5,59.5,0.0785448999929247
-32.5,60.5,0.0782299058319001
-32.5,61.5,0.0779961189231275
-32.5,62.5,0.0823654938495159
-32.5,63.5,0.0776572681291628
-32.5,64.5,0.0817188510208545
-32.5,65.5,0.0767373824091702
-32.5,66.5,0.0765056612716532
-32.5,67.5,0.076385387019653
-32.5,68.5,0.0804274798353833
-32.5,69.5,0.0763516917623247
-32.5,70.5,0.0763257029734917
-32.5,71.5,0.0802467457542398
-32.5,72.5,0.0763868620920623
-32.5,73.5,0.0801704789289262
-32.5,74.5,0.0804259691850098
-32.5,75.5,0.0770601974029064
-32.5,76.5,0.0772325382435938
-32.5,77.5,0.0772503805200469
-32.5,78.5,0.077414328546125
-32.5,79.5,0.077398732810653
-32.5,80.5,0.0813876298001255
-32.5,81.5,0.0812513259429198
-32.5,82.5,0.0774366266377974
-32.5,83.5,0.0772355442453176
-32.5,84.5,0.0769438819011896
-32.5,85.5,0.0767966490673863
-32.5,86.5,0.0801544137969737
-32.5,87.5,0.0764693331329484
-32.5,88.5,0.0764315972171962
-32.5,89.5,0.0765853322380071
-32.5,90.5,0.0796897016157492
-32.5,91.5,0.0768603988090233
-32.5,92.5,0.0769634825363431
-32.5,93.5,0.0770399012898366
-32.5,94.5,0.0771829062345111
-32.5,95.5,0.0794935317049356
-32.5,96.5,0.079574889712016
-32.5,97.5,0.0773392249324009
-32.5,98.5,0.0796240479237244
-32.5,99.5,0.0771304114925658
-32.5,100.5,0.0769559462916889
-32.5,101.5,0.076709342499967
-32.5,102.5,0.0788343926083993
-32.5,103.5,0.0787513885324745
-32.5,104.5,0.0761882075286852
-32.5,105.5,0.0761467281863028
-32.5,106.5,0.0762474285384126
-32.5,107.5,0.0767033292877057
-32.5,108.5,0.0802561193954381
-32.5,109.5,0.0787762725193798
-32.5,110.5,0.0835830774350338
-32.5,111.5,0.0856992336751742
-32.5,112.5,0.0840131336080292
-32.5,113.5,0.0897049761543421
-32.5,114.5,0.0888615472159826
-32.5,115.5,0.094941957253653
-32.5,116.5,0.0953243397809968
-32.5,117.5,0.0905811934545595
-32.5,118.5,0.0925939564718718
-32.5,119.5,0.0904608181467225
-32.5,120.5,0.0919194680272178
-32.5,121.5,0.0921651871858402
-32.5,122.5,0.09309057643979
-32.5,123.5,0.093449041992346
-32.5,124.5,0.0891235029476897
-32.5,125.5,0.085921225553564
-32.5,126.5,0.0879212979090163
-32.5,127.5,0.0848612559804234
-32.5,128.5,0.0863931184570651
-32.5,129.5,0.0870470128605544
-32.5,130.5,0.0856434093643896
-32.5,131.5,0.0865634057262064
-32.5,132.5,0.0878165321992189
-32.5,133.5,0.0947197292138571
-32.5,134.5,0.1001687721584128
-32.5,135.5,0.092268412432114
-32.5,136.5,0.0928807450773164
-32.5,137.5,0.0934589334134954
-32.5,138.5,0.0939699578829147
-32.5,139.5,0.0943594622141575
-32.5,140.5,0.0951562806039525
-32.5,141.5,0.0963993749623104
-32.5,142.5,0.0982001529074038
-32.5,143.5,0.100349836307595
-32.5,144.5,0.1019015219047049
-32.5,145.5,0.1023453749906488
-32.5,146.5,0.102819287484827
-32.5,147.5,0.1040503295608921
-32.5,148.5,0.1042079405390536
-32.5,149.5,0.1039300759754996
-32.5,150.5,0.10555327442481
-32.5,151.5,0.1048248419719825
-32.5,152.5,0.1020332217833572
-32.5,153.5,0.0991534359902046
-32.5,154.5,0.0989635026091225
-32.5,155.5,0.0986344307274139
-32.5,156.5,0.0981555070241306
-32.5,157.5,0.0978393955551542
-32.5,158.5,0.0974599778943553
-32.5,159.5,0.0970052545978355
-32.5,160.5,0.0966912022346629
-32.5,161.5,0.0964294437877554
-32.5,162.5,0.0962193853066967
-32.5,163.5,0.0955582617159331
-32.5,164.5,0.0947465547350719
-32.5,165.5,0.0936843221434258
-32.5,166.5,0.0925117326943179
-32.5,167.5,0.0912108131597136
-32.5,168.5,0.0904863809969869
-32.5,169.5,0.0896862505921778
-32.5,170.5,0.0887493383646946
-32.5,171.5,0.0876779252513513
-32.5,172.5,0.0874343507606552
-32.5,173.5,0.0913638504841132
-32.5,174.5,0.0913648276665403
-32.5,175.5,0.0877673752751998
-32.5,176.5,0.0886289655994984
-32.5,177.5,0.0891437191852077
-32.5,178.5,0.0895749713128442
-32.5,179.5,0.0902946772441293
-31.5,-179.5,0.0971872650787185
-31.5,-178.5,0.0902175646225253
-31.5,-177.5,0.0902554907495695
-31.5,-176.5,0.0900030120094413
-31.5,-175.5,0.0897552357307557
-31.5,-174.5,0.0893893130375986
-31.5,-173.5,0.0886882416207276
-31.5,-172.5,0.0878630997491196
-31.5,-171.5,0.0871976010020853
-31.5,-170.5,0.0867577569944768
-31.5,-169.5,0.0865251813446405
-31.5,-168.5,0.0863095457058698
-31.5,-167.5,0.0855182381993707
-31.5,-166.5,0.0844762724833265
-31.5,-165.5,0.0901720024368047
-31.5,-164.5,0.0895443459777121
-31.5,-163.5,0.0890238153296753
-31.5,-162.5,0.0887437023614452
-31.5,-161.5,0.0890288492718322
-31.5,-160.5,0.0892749080829305
-31.5,-159.5,0.0833469485979753
-31.5,-158.5,0.0835632329183613
-31.5,-157.5,0.0835678389720988
-31.5,-156.5,0.0837824134825207
-31.5,-155.5,0.0837348639568459
-31.5,-154.5,0.083383707215469
-31.5,-153.5,0.0873067121747254
-31.5,-152.5,0.0823075591909469
-31.5,-151.5,0.081804450187725
-31.5,-150.5,0.0814027038716598
-31.5,-149.5,0.0811227048919262
-31.5,-148.5,0.080792229481254
-31.5,-147.5,0.0824758482548351
-31.5,-146.5,0.0799619696470372
-31.5,-145.5,0.0815883420529562
-31.5,-144.5,0.0798764340226437
-31.5,-143.5,0.0804299487135171
-31.5,-142.5,0.0819769889173836
-31.5,-141.5,0.0823095255841005
-31.5,-140.5,0.0824602944305931
-31.5,-139.5,0.0825145265074598
-31.5,-138.5,0.0816025074662279
-31.5,-137.5,0.081683838271901
-31.5,-136.5,0.0816176088372337
-31.5,-135.5,0.0813292800199502
-31.5,-134.5,0.0826186416915951
-31.5,-133.5,0.0827554031453572
-31.5,-132.5,0.0809837204873438
-31.5,-131.5,0.0829875191572459
-31.5,-130.5,0.081079103753215
-31.5,-129.5,0.0813756657248391
-31.5,-128.5,0.0819764521473031
-31.5,-127.5,0.082903417577229
-31.5,-126.5,0.0820727357315994
-31.5,-125.5,0.0818408735031433
-31.5,-124.5,0.0815653038511198
-31.5,-123.5,0.080669625517415
-31.5,-122.5,0.0796174194629268
-31.5,-121.5,0.0786007730446682
-31.5,-120.5,0.0781700074880043
-31.5,-119.5,0.0775971648792035
-31.5,-118.5,0.077080051409621
-31.5,-117.5,0.0765107533927673
-31.5,-116.5,0.0760382875679295
-31.5,-115.5,0.0749996048029331
-31.5,-114.5,0.0742430162225492
-31.5,-113.5,0.0735657878452996
-31.5,-112.5,0.0729140754274183
-31.5,-111.5,0.0722393367310215
-31.5,-110.5,0.0716411412393084
-31.5,-109.5,0.0710314836613635
-31.5,-108.5,0.0706245292684327
-31.5,-107.5,0.0701470986084658
-31.5,-106.5,0.0696665652836344
-31.5,-105.5,0.0693169961623817
-31.5,-104.5,0.0688290470570695
-31.5,-103.5,0.0684424518060579
-31.5,-102.5,0.0683703479449144
-31.5,-101.5,0.0681066532042814
-31.5,-100.5,0.0679430440364277
-31.5,-99.5,0.0678766846786011
-31.5,-98.5,0.067960665637877
-31.5,-97.5,0.0683289422329138
-31.5,-96.5,0.0688100902469405
-31.5,-95.5,0.0693959657667833
-31.5,-94.5,0.0701868265089287
-31.5,-93.5,0.0706109787140156
-31.5,-92.5,0.0710861498917036
-31.5,-91.5,0.0716221160336207
-31.5,-90.5,0.0721398355857614
-31.5,-89.5,0.0728442343846223
-31.5,-88.5,0.0732219068255233
-31.5,-87.5,0.0742830692164673
-31.5,-86.5,0.0752147288457111
-31.5,-85.5,0.0761162992909185
-31.5,-84.5,0.0765108080856826
-31.5,-83.5,0.0773747549677461
-31.5,-82.5,0.0773760278063693
-31.5,-81.5,0.0776681460151076
-31.5,-80.5,0.0779165955492886
-31.5,-79.5,0.0781525872034992
-31.5,-78.5,0.079018819905089
-31.5,-77.5,0.0787364613369714
-31.5,-76.5,0.0802243824085107
-31.5,-75.5,0.0803026614488369
-31.5,-74.5,0.0811332105623723
-31.5,-73.5,0.083147555982061
-31.5,-72.5,0.0847577390448689
-31.5,-71.5,0.0824253907356508
-31.5,-70.5,0.0851152483648756
-31.5,-69.5,0.0946753220991591
-31.5,-68.5,0.1016810492523104
-31.5,-67.5,0.1098479669152299
-31.5,-66.5,0.1134472440046637
-31.5,-65.5,0.1140612218882123
-31.5,-64.5,0.1163960183180213
-31.5,-63.5,0.1194087049227434
-31.5,-62.5,0.1212121647243819
-31.5,-61.5,0.1219420559803131
-31.5,-60.5,0.1241971458743008
-31.5,-59.5,0.1253874058247776
-31.5,-58.5,0.1271829166236166
-31.5,-57.5,0.1299426940297409
-31.5,-56.5,0.1313842600502003
-31.5,-55.5,0.1316974851662975
-31.5,-54.5,0.1298621642734422
-31.5,-53.5,0.1267900670725139
-31.5,-52.5,0.1221962711494547
-31.5,-51.5,0.1155472401932506
-31.5,-50.5,0.1109985938324142
-31.5,-49.5,0.1070206113557541
-31.5,-48.5,0.1038635242070058
-31.5,-47.5,0.1162860812247959
-31.5,-46.5,0.1007586458264065
