lat,lon,growth_rate
-88.5,128.5,2.437444636116595
-88.5,129.5,2.4413049918375123
-88.5,130.5,2.441258251822262
-88.5,131.5,2.4373648321135306
-88.5,132.5,2.437339517577186
-88.5,133.5,2.4372886163651515
-88.5,134.5,2.437546391992328
-88.5,135.5,2.437513636084645
-88.5,136.5,2.437485773351966
-88.5,137.5,2.4374371076310126
-88.5,138.5,2.4374277945690324
-88.5,139.5,2.4373590188925505
-88.5,140.5,2.4373211092395195
-88.5,141.5,2.437273319232929
-88.5,142.5,2.4372605514138286
-88.5,143.5,2.4371905541588035
-88.5,144.5,2.437157730690956
-88.5,145.5,2.44047325696539
-88.5,146.5,2.4370693434303234
-88.5,147.5,2.437004882086967
-88.5,148.5,2.4402339554185914
-88.5,149.5,2.436892767296115
-88.5,150.5,2.440056837939437
-88.5,151.5,2.4399753752260835
-88.5,152.5,2.436698914071087
-88.5,153.5,2.436641400366966
-88.5,154.5,2.435762311915937
-88.5,155.5,2.439027136470031
-88.5,156.5,2.438947391296324
-88.5,157.5,2.438871661588621
-88.5,158.5,2.435560023445362
-88.5,159.5,2.4355044726088977
-88.5,160.5,2.435423557818865
-88.5,161.5,2.435384119787898
-88.5,162.5,2.4384697586466477
-88.5,163.5,2.4352274387917987
-88.5,164.5,2.4353448475485493
-88.5,165.5,2.435281037679488
-88.5,166.5,2.438124260775794
-88.5,167.5,2.435149059728758
-88.5,168.5,2.4350883915469126
-88.5,169.5,2.437897555248526
-88.5,170.5,2.437817766774117
-88.5,171.5,2.4377369532915623
-88.5,172.5,2.4348758110427866
-88.5,173.5,2.437569640553249
-88.5,174.5,2.434740724992139
-88.5,175.5,2.4346849928106167
-88.5,176.5,2.434612350696113
-88.5,177.5,2.4345228645597103
-88.5,178.5,2.4371315044418225
-88.5,179.5,2.4370432323268005
-87.5,-179.5,2.4408355140876665
-87.5,-178.5,2.44072099308039
-87.5,-177.5,2.437042780025479
-87.5,-176.5,2.4404798741573472
-87.5,-175.5,2.436867699790469
-87.5,-174.5,2.440241484490002
-87.5,-173.5,2.4401097393312625
-87.5,-172.5,2.442279394922707
-87.5,-171.5,2.445241016445948
-87.5,-170.5,2.445169495967491
-87.5,-169.5,2.4451058201618707
-87.5,-168.5,2.442096242796026
-87.5,-167.5,2.4449674495401155
-87.5,-166.5,2.441969943879656
-87.5,-165.5,2.444817495646191
-87.5,-164.5,2.444746424713003
-87.5,-163.5,2.441809378033952
-87.5,-162.5,2.444578850872688
-87.5,-161.5,2.4417053829550923
-87.5,-160.5,2.44440750676074
-87.5,-159.5,2.44431625583718
-87.5,-158.5,2.441503265900735
-87.5,-157.5,2.441433043967777
-87.5,-156.5,2.444039057996065
-87.5,-155.5,2.443939888312457
-87.5,-154.5,2.4412260649749555
-87.5,-153.5,2.445330871885801
-87.5,-152.5,2.442946907693681
-87.5,-151.5,2.442847040708955
-87.5,-150.5,2.442765327715165
-87.5,-149.5,2.444905259888344
-87.5,-148.5,2.4447983369744293
-87.5,-147.5,2.4446882455783907
-87.5,-146.5,2.4424381283741923
-87.5,-145.5,2.442356031688746
-87.5,-144.5,2.44432369476732
-87.5,-143.5,2.4421681480100688
-87.5,-142.5,2.442077359494021
-87.5,-141.5,2.441992560994265
-87.5,-140.5,2.443818069257418
-87.5,-139.5,2.443687240074724
-87.5,-138.5,2.443543440230428
-87.5,-137.5,2.4415968292644834
-87.5,-136.5,2.443273154892836
-87.5,-135.5,2.44137991735937
-87.5,-134.5,2.441273299986221
-87.5,-133.5,2.4399609575848444
-87.5,-132.5,2.439879497029324
-87.5,-131.5,2.4397848293004927
-87.5,-130.5,2.441249960260848
-87.5,-129.5,2.439598873345801
-87.5,-128.5,2.4395056555737824
-87.5,-127.5,2.440882275711317
-87.5,-126.5,2.4407555188536776
-87.5,-125.5,2.440628868860017
