lat,lon,mean_co2
-87.5,-160.5,403.5785924820868
-87.5,-159.5,403.5785735359966
-87.5,-158.5,403.57459314989416
-87.5,-157.5,403.5745958773329
-87.5,-156.5,403.5785458192807
-87.5,-155.5,403.5785462022882
-87.5,-154.5,403.5746673567928
-87.5,-153.5,403.602300304574
-87.5,-152.5,403.59872043637466
-87.5,-151.5,403.5988202453931
-87.5,-150.5,403.5989453264778
-87.5,-149.5,403.6027142764473
-87.5,-148.5,403.6028362662236
-87.5,-147.5,403.602965456888
-87.5,-146.5,403.59951712915154
-87.5,-145.5,403.59967575093447
-87.5,-144.5,403.60336544832296
-87.5,-143.5,403.59999925373415
-87.5,-142.5,403.6001754109489
-87.5,-141.5,403.60036713176095
-87.5,-140.5,403.6039837922008
-87.5,-139.5,403.6041547004979
-87.5,-138.5,403.6043235343511
-87.5,-137.5,403.6011305344749
-87.5,-136.5,403.6046904286765
-87.5,-135.5,403.60153289978
-87.5,-134.5,403.60175168211447
-87.5,-133.5,403.5940525206897
-87.5,-132.5,403.5942413284398
-87.5,-131.5,403.59441695644585
-87.5,-130.5,403.5978341426149
-87.5,-129.5,403.5947810622801
-87.5,-128.5,403.5949691292249
-87.5,-127.5,403.5983498518172
-87.5,-126.5,403.5985274438008
-87.5,-125.5,403.5987056255192
-87.5,-124.5,403.59573120392633
-87.5,-123.5,403.59591218353256
-87.5,-122.5,403.5992507558913
-87.5,-121.5,403.5994400710264
-87.5,-120.5,403.596526103521
-87.5,-119.5,403.59981488824695
-87.5,-118.5,403.6000065375325
-87.5,-117.5,403.5971423800093
-87.5,-116.5,403.5973503973425
-87.5,-115.5,403.5975571106176
-87.5,-114.5,403.6020552249229
-87.5,-113.5,403.6051558323341
-87.5,-112.5,403.6020591367964
-87.5,-111.5,403.6020795661334
-87.5,-110.5,403.6051735109932
-87.5,-109.5,403.6051807139219
-87.5,-108.5,403.6051845983301
-87.5,-107.5,403.6020879755795
-87.5,-106.5,403.602078257567
-87.5,-105.5,403.6020859673509
-87.5,-104.5,403.6020827333835
-87.5,-103.5,403.6051757988246
